,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,term_deposit
4018,54,self-employed,married,tertiary,no,231,no,no,cellular,9,jul,3,-1,0,unknown,no
4019,25,admin.,married,unknown,no,349,yes,no,cellular,22,jul,8,-1,0,unknown,yes
4020,51,housemaid,divorced,tertiary,no,1613,no,no,cellular,4,aug,1,-1,0,unknown,yes
4021,30,management,single,tertiary,no,376,yes,no,cellular,21,nov,1,-1,0,unknown,yes
4022,58,management,married,tertiary,no,4152,yes,no,cellular,30,apr,2,164,4,other,yes
4023,35,self-employed,married,secondary,no,188,yes,yes,unknown,5,jun,2,-1,0,unknown,yes
4024,26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,1,93,7,success,yes
4025,43,technician,married,tertiary,no,0,no,no,cellular,3,feb,1,-1,0,unknown,no
4026,41,admin.,single,secondary,no,386,no,no,cellular,29,jan,1,-1,0,unknown,no
4027,35,self-employed,married,primary,no,1094,yes,no,unknown,8,may,1,-1,0,unknown,no
4028,41,housemaid,single,primary,no,21,no,no,unknown,6,jun,1,-1,0,unknown,no
4029,52,blue-collar,single,secondary,no,2430,yes,yes,unknown,27,jun,3,-1,0,unknown,no
4030,33,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,2,370,1,failure,no
4031,38,technician,married,secondary,no,-104,no,no,cellular,28,aug,17,-1,0,unknown,no
4032,25,admin.,single,tertiary,no,760,yes,no,cellular,27,feb,2,-1,0,unknown,no
4033,53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,3,-1,0,unknown,yes
4034,43,unemployed,married,primary,no,-178,yes,no,unknown,9,may,2,-1,0,unknown,no
4035,32,management,single,tertiary,no,10281,no,no,cellular,22,apr,1,-1,0,unknown,yes
4036,28,services,single,secondary,no,102,no,no,cellular,15,jun,1,89,3,other,no
4037,45,services,married,primary,no,323,no,no,cellular,5,aug,1,-1,0,unknown,no
4038,28,management,married,tertiary,no,1480,yes,no,cellular,18,may,1,-1,0,unknown,no
4039,27,technician,single,tertiary,no,11862,no,no,cellular,20,aug,1,87,6,failure,yes
4040,32,management,single,tertiary,no,0,no,no,cellular,5,feb,4,-1,0,unknown,yes
4041,42,blue-collar,married,secondary,yes,-204,yes,no,cellular,11,may,1,361,7,failure,no
4042,31,management,single,tertiary,no,0,no,no,cellular,28,aug,31,-1,0,unknown,no
4043,31,management,single,secondary,no,0,yes,no,unknown,20,may,1,-1,0,unknown,no
4044,27,admin.,divorced,secondary,no,451,yes,no,cellular,16,jul,1,-1,0,unknown,yes
4045,33,management,married,tertiary,no,594,yes,yes,cellular,9,feb,5,-1,0,unknown,no
4046,44,entrepreneur,married,tertiary,no,3689,yes,no,unknown,16,may,3,-1,0,unknown,no
4047,34,management,single,tertiary,no,99,no,no,cellular,18,jul,1,-1,0,unknown,no
4048,34,management,single,tertiary,no,280,no,no,cellular,25,aug,11,-1,0,unknown,no
4049,31,management,single,tertiary,no,528,no,yes,cellular,21,nov,7,-1,0,unknown,no
4050,42,unemployed,divorced,secondary,no,1713,yes,no,unknown,30,may,2,-1,0,unknown,yes
4051,48,blue-collar,divorced,primary,no,323,no,no,unknown,2,jun,2,-1,0,unknown,no
4052,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,1,367,3,failure,yes
4053,46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,3,-1,0,unknown,yes
4054,60,self-employed,married,secondary,no,1690,no,no,cellular,28,aug,11,-1,0,unknown,no
4055,32,technician,divorced,tertiary,no,2558,no,no,unknown,5,may,2,-1,0,unknown,no
4056,51,unemployed,married,secondary,no,17418,yes,no,telephone,30,jan,2,-1,0,unknown,no
4057,36,unemployed,single,tertiary,no,1291,no,no,cellular,30,apr,1,86,1,success,yes
4058,59,retired,married,primary,no,1115,no,no,unknown,19,jun,1,-1,0,unknown,yes
4059,48,technician,married,secondary,no,0,no,no,cellular,28,jan,4,-1,0,unknown,no
4060,51,management,married,secondary,no,3180,yes,no,cellular,9,jul,1,-1,0,unknown,no
4061,35,management,single,tertiary,no,4,yes,no,unknown,30,may,1,-1,0,unknown,no
4062,36,technician,single,secondary,no,98,no,no,cellular,30,jan,1,-1,0,unknown,yes
4063,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,4,-1,0,unknown,yes
4064,28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,2,-1,0,unknown,yes
4065,51,services,married,secondary,no,-800,no,no,unknown,3,jul,1,-1,0,unknown,no
4066,31,student,single,secondary,no,241,yes,no,cellular,12,may,5,-1,0,unknown,no
4067,34,management,divorced,tertiary,no,0,no,no,cellular,5,feb,4,175,3,failure,no
4068,35,management,single,tertiary,no,243,yes,no,unknown,12,may,3,-1,0,unknown,no
4069,31,blue-collar,married,primary,no,33,yes,no,cellular,24,jul,2,-1,0,unknown,yes
4070,40,technician,married,tertiary,no,602,yes,no,cellular,15,may,4,360,7,failure,no
4071,41,services,married,secondary,no,6687,yes,no,cellular,21,jul,3,-1,0,unknown,no
4072,32,management,single,tertiary,no,2629,no,no,cellular,28,aug,4,-1,0,unknown,no
4073,59,retired,married,primary,no,574,no,no,cellular,18,aug,6,-1,0,unknown,no
4074,72,retired,married,primary,no,4657,no,no,cellular,22,dec,3,309,5,success,yes
4075,43,management,married,tertiary,no,240,yes,no,cellular,16,apr,1,-1,0,unknown,yes
4076,45,management,married,tertiary,no,160,no,no,cellular,10,nov,2,194,1,success,yes
4077,72,retired,married,unknown,no,1940,no,no,telephone,4,dec,2,-1,0,unknown,yes
4078,47,blue-collar,married,secondary,no,1125,yes,no,cellular,29,jan,1,-1,0,unknown,yes
4079,37,housemaid,single,secondary,no,465,yes,no,cellular,18,may,3,-1,0,unknown,yes
4080,35,blue-collar,divorced,primary,no,0,no,no,unknown,12,jun,1,-1,0,unknown,no
4081,74,retired,married,primary,no,1765,no,no,telephone,11,sep,2,-1,0,unknown,yes
4082,51,entrepreneur,married,primary,no,4711,no,no,unknown,19,jun,1,-1,0,unknown,no
4083,31,technician,single,secondary,no,271,yes,no,cellular,5,may,1,-1,0,unknown,no
4084,48,management,divorced,secondary,no,122,yes,no,telephone,7,may,1,-1,0,unknown,no
4085,35,unemployed,married,secondary,no,977,yes,no,cellular,4,may,4,91,1,other,no
4086,53,retired,married,tertiary,no,2269,no,no,cellular,17,nov,2,150,1,success,yes
4087,38,blue-collar,single,secondary,no,2580,yes,no,cellular,8,apr,2,264,3,failure,yes
4088,59,retired,divorced,secondary,no,1,no,no,cellular,19,aug,1,-1,0,unknown,yes
4089,44,technician,married,secondary,yes,16486,yes,yes,cellular,19,nov,3,-1,0,unknown,no
4090,49,blue-collar,divorced,primary,no,24,yes,no,cellular,11,may,1,362,1,success,yes
4091,36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,1,-1,0,unknown,yes
4092,37,services,married,secondary,no,102,yes,no,cellular,31,jul,3,-1,0,unknown,no
4093,28,management,single,tertiary,no,957,no,no,cellular,25,may,2,-1,0,unknown,yes
4094,63,retired,married,unknown,no,1849,no,no,cellular,1,sep,2,-1,0,unknown,no
4095,54,unemployed,divorced,secondary,no,1664,no,no,cellular,2,jun,3,-1,0,unknown,yes
4096,26,technician,single,secondary,no,124,yes,no,unknown,12,may,8,-1,0,unknown,no
4097,42,technician,married,unknown,no,1559,no,no,cellular,30,apr,1,-1,0,unknown,yes
4098,39,admin.,married,secondary,no,607,yes,no,cellular,12,may,2,364,3,failure,yes
4099,41,blue-collar,married,secondary,no,2823,yes,no,unknown,14,may,1,-1,0,unknown,yes
4100,53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,1,-1,0,unknown,yes
4101,40,technician,married,primary,no,284,yes,no,cellular,20,apr,2,-1,0,unknown,yes
4102,50,housemaid,divorced,primary,no,120,yes,no,cellular,21,jul,1,-1,0,unknown,no
4103,28,technician,single,secondary,yes,-1042,yes,no,unknown,6,jun,2,-1,0,unknown,yes
4104,44,housemaid,married,primary,no,-156,no,yes,cellular,30,jul,2,-1,0,unknown,yes
4105,90,retired,divorced,secondary,no,1,no,no,cellular,13,feb,3,-1,0,unknown,yes
4106,49,blue-collar,married,secondary,no,8545,yes,yes,cellular,6,may,7,167,1,failure,no
4107,58,retired,married,secondary,no,901,yes,yes,cellular,30,jul,2,-1,0,unknown,no
4108,32,management,single,tertiary,no,574,yes,no,cellular,20,nov,1,127,2,failure,no
4109,23,blue-collar,single,secondary,no,4211,yes,no,cellular,18,may,1,-1,0,unknown,no
4110,49,entrepreneur,married,tertiary,no,388,yes,no,unknown,16,jun,2,-1,0,unknown,no
4111,38,blue-collar,married,secondary,no,1627,no,no,unknown,16,jun,9,-1,0,unknown,yes
4112,38,technician,married,secondary,no,5115,yes,no,cellular,27,feb,1,102,6,success,yes
4113,30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,1,85,2,success,yes
4114,47,services,married,secondary,no,2322,no,no,cellular,22,aug,1,-1,0,unknown,no
4115,29,technician,single,tertiary,no,0,yes,no,cellular,7,may,2,337,6,failure,yes
4116,40,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,1,-1,0,unknown,yes
4117,41,admin.,divorced,secondary,no,1076,yes,no,cellular,3,jun,2,391,2,other,no
4118,25,management,single,tertiary,no,2506,no,no,cellular,17,feb,1,-1,0,unknown,yes
4119,39,self-employed,married,tertiary,no,-3058,yes,yes,cellular,17,apr,3,-1,0,unknown,yes
4120,32,management,married,secondary,no,2858,yes,yes,cellular,18,jul,5,-1,0,unknown,no
4121,47,management,single,tertiary,no,4402,no,no,telephone,10,dec,1,190,1,other,yes
4122,37,admin.,single,tertiary,no,1000,yes,no,cellular,15,jun,1,90,1,success,yes
4123,36,unemployed,single,tertiary,no,536,no,no,cellular,19,nov,1,-1,0,unknown,no
4124,33,self-employed,married,tertiary,no,631,no,no,cellular,20,nov,2,-1,0,unknown,no
4125,30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,nov,1,177,1,failure,yes
4126,31,blue-collar,married,secondary,no,-596,yes,no,cellular,21,jul,1,-1,0,unknown,no
4127,32,services,single,secondary,no,545,yes,no,cellular,18,may,1,180,1,failure,no
4128,39,blue-collar,single,secondary,no,16917,no,no,unknown,11,jun,6,-1,0,unknown,no
4129,44,services,married,secondary,no,483,yes,no,telephone,25,jul,1,-1,0,unknown,no
4130,54,retired,divorced,tertiary,no,3076,no,no,cellular,27,may,2,-1,0,unknown,yes
4131,50,technician,divorced,secondary,no,396,no,no,unknown,20,jun,2,-1,0,unknown,yes
4132,31,technician,married,tertiary,no,120,no,no,cellular,8,aug,1,-1,0,unknown,yes
4133,39,management,married,tertiary,no,297,yes,no,cellular,13,may,2,-1,0,unknown,yes
4134,54,unemployed,married,secondary,no,377,no,no,cellular,8,apr,1,-1,0,unknown,yes
4135,47,blue-collar,single,primary,no,133,yes,no,cellular,14,may,1,330,3,other,no
4136,56,admin.,married,secondary,no,382,no,no,cellular,20,apr,1,-1,0,unknown,no
4137,39,technician,married,tertiary,no,4765,yes,no,cellular,7,aug,2,-1,0,unknown,no
4138,41,services,married,secondary,no,803,yes,no,cellular,9,apr,4,316,3,failure,yes
4139,36,technician,single,secondary,no,376,no,no,cellular,13,nov,1,92,1,success,yes
4140,23,student,single,secondary,no,0,no,no,cellular,7,aug,1,99,7,success,yes
4141,47,blue-collar,single,primary,no,10558,yes,no,cellular,13,may,3,174,2,other,no
4142,31,self-employed,married,secondary,no,581,yes,no,cellular,14,may,3,174,3,failure,no
4143,45,blue-collar,married,secondary,no,4022,yes,no,cellular,29,jan,3,-1,0,unknown,no
4144,49,management,single,tertiary,no,354,yes,no,unknown,19,may,3,-1,0,unknown,no
4145,31,management,single,tertiary,no,0,yes,no,cellular,30,apr,2,87,2,other,no
4146,37,technician,single,unknown,no,7245,no,no,cellular,20,nov,6,-1,0,unknown,no
4147,30,admin.,single,secondary,no,115,yes,no,unknown,6,may,3,-1,0,unknown,no
4148,43,management,married,tertiary,no,13044,no,no,cellular,18,aug,4,-1,0,unknown,no
4149,27,admin.,married,tertiary,no,73,no,no,cellular,10,feb,1,-1,0,unknown,yes
4150,36,technician,married,secondary,no,295,no,no,cellular,12,aug,6,-1,0,unknown,no
4151,66,retired,married,primary,no,711,no,no,telephone,20,apr,5,-1,0,unknown,no
4152,57,unemployed,married,unknown,no,381,no,no,cellular,29,jan,1,-1,0,unknown,no
4153,28,blue-collar,married,secondary,no,2322,no,no,cellular,8,jul,4,-1,0,unknown,no
4154,29,technician,single,secondary,no,382,no,no,cellular,5,aug,4,-1,0,unknown,yes
4155,31,technician,single,tertiary,no,-241,yes,no,cellular,18,may,2,355,1,failure,no
4156,48,technician,married,tertiary,no,2369,no,no,unknown,11,jun,2,-1,0,unknown,no
4157,33,technician,single,secondary,no,1429,yes,no,cellular,31,aug,8,-1,0,unknown,yes
4158,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,3,148,1,success,yes
4159,51,blue-collar,married,primary,no,6343,yes,no,cellular,26,aug,20,-1,0,unknown,no
4160,35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,2,-1,0,unknown,yes
4161,41,self-employed,married,tertiary,no,231,no,no,cellular,7,aug,2,-1,0,unknown,yes
4162,51,housemaid,married,primary,no,13292,no,no,unknown,16,jun,2,-1,0,unknown,no
4163,45,technician,married,secondary,no,0,yes,no,cellular,7,dec,1,-1,0,unknown,yes
4164,32,management,married,tertiary,no,607,yes,no,unknown,18,jun,5,-1,0,unknown,yes
4165,58,management,divorced,tertiary,no,1257,no,no,cellular,5,aug,1,-1,0,unknown,yes
4166,26,unemployed,single,tertiary,no,3511,no,no,cellular,30,apr,2,-1,0,unknown,yes
4167,48,management,married,tertiary,no,4803,no,no,telephone,4,feb,6,-1,0,unknown,no
4168,33,admin.,single,secondary,no,1277,yes,no,cellular,18,may,1,-1,0,unknown,yes
4169,50,technician,married,tertiary,no,2313,no,no,cellular,5,aug,1,-1,0,unknown,yes
4170,40,admin.,single,secondary,no,985,yes,no,cellular,4,jun,3,50,8,failure,yes
4171,44,blue-collar,married,unknown,no,146,yes,no,unknown,15,may,1,-1,0,unknown,yes
4172,32,management,single,tertiary,no,776,no,no,cellular,25,aug,8,-1,0,unknown,no
4173,22,student,single,tertiary,no,691,no,no,cellular,19,aug,1,-1,0,unknown,yes
4174,49,technician,married,secondary,no,148,no,no,unknown,19,jun,1,-1,0,unknown,no
4175,47,admin.,single,primary,no,683,no,no,cellular,17,apr,1,148,1,failure,no
4176,49,management,single,tertiary,no,7443,no,no,telephone,19,jun,5,211,2,failure,yes
4177,37,management,divorced,tertiary,no,443,yes,no,cellular,9,apr,3,-1,0,unknown,no
4178,27,management,single,tertiary,no,12956,yes,no,unknown,29,may,3,-1,0,unknown,yes
4179,26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,jul,4,-1,0,unknown,yes
4180,57,retired,married,secondary,no,5313,no,no,cellular,3,jun,1,-1,0,unknown,yes
4181,28,services,single,tertiary,no,2474,yes,no,cellular,22,jul,1,-1,0,unknown,no
4182,30,management,single,tertiary,no,4808,no,no,cellular,10,mar,1,-1,0,unknown,yes
4183,36,management,divorced,tertiary,no,59,no,no,cellular,13,aug,2,-1,0,unknown,yes
4184,54,admin.,married,secondary,no,602,no,no,cellular,3,mar,2,-1,0,unknown,yes
4185,38,services,single,secondary,no,570,yes,no,unknown,5,may,2,-1,0,unknown,no
4186,45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,2,283,1,success,yes
4187,41,entrepreneur,single,tertiary,no,791,yes,no,cellular,5,feb,1,80,1,other,no
4188,33,blue-collar,married,secondary,no,463,yes,no,cellular,15,may,5,-1,0,unknown,no
4189,48,housemaid,divorced,primary,no,2582,no,no,unknown,18,jun,4,-1,0,unknown,no
4190,35,blue-collar,single,unknown,no,422,no,no,unknown,16,jun,1,-1,0,unknown,no
4191,23,blue-collar,single,secondary,no,39,yes,no,cellular,18,may,1,-1,0,unknown,no
4192,47,unemployed,married,primary,no,324,no,no,cellular,21,nov,2,-1,0,unknown,yes
4193,30,self-employed,married,tertiary,no,227,yes,yes,unknown,12,may,3,-1,0,unknown,no
4194,37,management,single,unknown,no,242,no,yes,cellular,28,jul,3,-1,0,unknown,no
4195,37,technician,divorced,secondary,no,1772,no,no,unknown,3,jun,1,-1,0,unknown,no
4196,43,blue-collar,divorced,primary,no,25,yes,no,unknown,3,jun,7,-1,0,unknown,no
4197,61,retired,married,secondary,no,86,no,no,cellular,23,oct,1,-1,0,unknown,yes
4198,23,blue-collar,married,secondary,no,272,no,no,cellular,14,aug,2,-1,0,unknown,yes
4199,25,services,single,secondary,no,594,no,no,cellular,4,jun,2,-1,0,unknown,yes
4200,48,services,married,secondary,no,665,yes,no,cellular,7,apr,2,230,3,failure,no
4201,36,management,married,tertiary,no,0,no,no,telephone,27,aug,9,-1,0,unknown,yes
4202,48,blue-collar,married,primary,no,-254,no,yes,cellular,29,aug,4,-1,0,unknown,no
4203,35,self-employed,married,secondary,no,5613,yes,no,cellular,28,jul,3,-1,0,unknown,yes
4204,37,technician,married,secondary,no,0,yes,no,cellular,16,apr,4,149,1,other,no
4205,38,entrepreneur,married,tertiary,no,170,yes,no,cellular,18,may,1,-1,0,unknown,yes
4206,39,entrepreneur,married,secondary,no,2139,yes,no,cellular,15,may,4,371,1,failure,yes
4207,46,technician,single,secondary,no,747,yes,no,telephone,6,may,6,-1,0,unknown,no
4208,46,services,divorced,secondary,no,0,no,no,unknown,20,jun,3,-1,0,unknown,yes
4209,31,management,single,tertiary,no,596,no,no,cellular,17,dec,6,196,2,failure,no
4210,47,blue-collar,married,secondary,no,387,yes,no,unknown,7,may,2,-1,0,unknown,no
4211,42,technician,divorced,secondary,no,314,yes,no,unknown,30,oct,1,-1,0,unknown,yes
4212,70,retired,married,secondary,no,2626,no,no,cellular,2,sep,2,-1,0,unknown,yes
4213,42,blue-collar,married,primary,no,401,yes,no,cellular,21,jul,4,-1,0,unknown,no
4214,44,blue-collar,married,primary,no,1704,yes,no,cellular,9,apr,2,-1,0,unknown,no
4215,49,admin.,married,secondary,yes,15,no,no,unknown,12,may,5,-1,0,unknown,no
4216,29,admin.,single,secondary,no,3528,no,no,cellular,8,oct,1,-1,0,unknown,yes
4217,38,technician,single,tertiary,no,1101,no,no,cellular,30,apr,1,-1,0,unknown,yes
4218,34,technician,single,secondary,no,6053,yes,no,unknown,19,jun,5,-1,0,unknown,no
4219,43,unemployed,married,primary,no,519,no,no,unknown,20,jun,2,-1,0,unknown,yes
4220,38,unemployed,married,primary,no,7005,yes,no,cellular,7,jul,1,412,1,failure,yes
4221,26,services,single,secondary,no,901,yes,no,unknown,26,may,2,-1,0,unknown,yes
4222,71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,1,-1,0,unknown,yes
4223,33,blue-collar,married,secondary,no,1464,yes,no,unknown,23,may,3,-1,0,unknown,yes
4224,27,services,single,secondary,no,3977,no,no,cellular,6,feb,2,-1,0,unknown,no
4225,29,technician,single,secondary,no,544,yes,no,unknown,13,may,1,-1,0,unknown,no
4226,49,management,married,tertiary,no,1,no,no,telephone,13,aug,2,101,4,success,yes
4227,51,admin.,married,primary,no,943,yes,no,unknown,29,may,1,-1,0,unknown,no
4228,59,retired,married,primary,no,3648,no,no,telephone,23,oct,2,126,3,success,yes
4229,41,blue-collar,married,secondary,yes,720,no,yes,cellular,24,jul,1,-1,0,unknown,yes
4230,29,unemployed,married,secondary,no,380,no,yes,unknown,12,may,2,-1,0,unknown,no
4231,34,technician,single,secondary,no,179,no,no,cellular,19,aug,3,-1,0,unknown,no
4232,33,management,single,secondary,no,1973,yes,no,unknown,28,may,8,-1,0,unknown,no
4233,27,student,single,secondary,no,253,no,no,cellular,25,may,2,-1,0,unknown,yes
4234,26,admin.,single,secondary,no,685,no,no,cellular,5,feb,1,-1,0,unknown,no
4235,27,blue-collar,single,secondary,no,71,yes,no,unknown,13,may,1,-1,0,unknown,no
4236,45,blue-collar,married,secondary,no,1144,yes,no,unknown,22,oct,1,-1,0,unknown,yes
4237,41,technician,married,secondary,no,862,no,no,cellular,18,nov,2,-1,0,unknown,no
4238,47,housemaid,married,primary,no,20,no,yes,cellular,28,jul,5,-1,0,unknown,no
4239,42,blue-collar,married,primary,no,695,yes,no,cellular,16,apr,2,-1,0,unknown,no
4240,38,technician,single,secondary,no,372,no,no,unknown,23,may,3,-1,0,unknown,no
4241,26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,2,-1,0,unknown,yes
4242,38,management,married,unknown,no,3576,no,no,cellular,25,nov,2,183,1,success,yes
4243,49,admin.,divorced,secondary,no,1718,no,yes,cellular,5,aug,1,-1,0,unknown,yes
4244,36,management,single,tertiary,no,4,yes,no,cellular,7,may,2,342,1,failure,yes
4245,41,services,married,secondary,no,471,yes,no,cellular,13,may,2,293,4,success,yes
4246,83,retired,divorced,primary,no,1097,no,no,telephone,5,mar,1,-1,0,unknown,yes
4247,36,technician,married,secondary,no,480,no,no,cellular,20,oct,1,-1,0,unknown,yes
